building_cls6_area_ratio,building_cls6_comp1m,building_cls6_error_contribution,building_cls6_mae,building_cls6_median,building_cls6_pixels,building_cls6_rmse,ground_cls2_area_ratio,ground_cls2_comp1m,ground_cls2_error_contribution,ground_cls2_mae,ground_cls2_median,ground_cls2_pixels,ground_cls2_rmse,method,overall_area_ratio,overall_comp1m,overall_error_contribution,overall_mae,overall_median,overall_pixels,overall_rmse,phase0_error_top20_eval_only_area_ratio,phase0_error_top20_eval_only_comp1m,phase0_error_top20_eval_only_error_contribution,phase0_error_top20_eval_only_mae,phase0_error_top20_eval_only_median,phase0_error_top20_eval_only_pixels,phase0_error_top20_eval_only_rmse,scene,tree_cls5_area_ratio,tree_cls5_comp1m,tree_cls5_error_contribution,tree_cls5_mae,tree_cls5_median,tree_cls5_pixels,tree_cls5_rmse,water_cls9_area_ratio,water_cls9_comp1m,water_cls9_error_contribution,water_cls9_mae,water_cls9_median,water_cls9_pixels,water_cls9_rmse,weak_proxy_top20_area_ratio,weak_proxy_top20_comp1m,weak_proxy_top20_error_contribution,weak_proxy_top20_mae,weak_proxy_top20_median,weak_proxy_top20_pixels,weak_proxy_top20_rmse
0.5010646446078432,0.743553096195295,0.37756739943126727,1.3314552307128906,0.4433513879776001,130838,3.4312198162078857,0.3067670036764706,0.6474039673919828,0.3153476553914635,1.8163803815841675,0.5953998565673828,80103,3.6809606552124023,baseline_s1337,1.0,0.6249578737745098,1.0,1.7669564485549927,0.6016755104064941,261120,3.7104201316833496,0.2,0.0,0.7089189845442467,6.263144493103027,4.647988319396973,52224,8.118398666381836,JAX_214,0.10251991421568628,0.2366081434441539,0.17194326489960143,2.9634852409362793,2.288236141204834,26770,3.887296199798584,0.02972579656862745,0.06235506312805978,0.029685119380022426,1.7645385265350342,1.5239038467407227,7762,1.951350212097168,0.19987745098039217,0.6393508583690987,0.20748968549697736,1.8342500925064087,0.5724163055419922,52192,4.200962066650391
0.5010646446078432,0.7536724804720342,0.37305608430538983,1.2797820568084717,0.37606048583984375,130838,3.3521203994750977,0.3067670036764706,0.670074778722395,0.2901951330569755,1.6260621547698975,0.4829978942871094,80103,3.545032501220703,ours_s1337,1.0,0.6349877450980392,1.0,1.7189199924468994,0.5263566970825195,261120,3.7002058029174805,0.2,0.07132735906862746,0.67521287305873,5.803184509277344,4.264394760131836,52224,7.93319034576416,JAX_214,0.10251991421568628,0.22461710870377288,0.19440349244100474,3.2595036029815674,2.635197639465332,26770,4.207610130310059,0.02972579656862745,0.06918320020613244,0.03007359133037481,1.739031434059143,1.4672069549560547,7762,1.9182093143463135,0.19987745098039217,0.6537783568362967,0.21008078384629417,1.8066673278808594,0.49833106994628906,52192,4.157172203063965
0.5010646446078432,0.7502331127042602,0.3654404004837024,1.2941079139709473,0.4172945022583008,130838,3.3720510005950928,0.3067670036764706,0.6212002047364019,0.31267956481350145,1.808583378791809,0.6222896575927734,80103,3.649221897125244,baseline_s2024,1.0,0.6155905330882353,1.0,1.7743842601776123,0.6029515266418457,261120,3.7082419395446777,0.2,0.028186274509803922,0.6657371804794276,5.906367778778076,4.433715343475342,52224,7.976428508758545,JAX_214,0.10251991421568628,0.215614493836384,0.17841238147634728,3.0879085063934326,2.497368812561035,26770,3.963921070098877,0.02972579656862745,0.001545993300695697,0.03468689127035017,2.0705206394195557,2.08951473236084,7762,2.1146178245544434,0.19987745098039217,0.6311120478234212,0.2099700596318571,1.8639799356460571,0.5510497093200684,52192,4.26826286315918
0.5010646446078432,0.7494840948348339,0.35845162081786913,1.2855035066604614,0.4120488166809082,130838,3.3432462215423584,0.3067670036764706,0.6236345704904935,0.30988276224050776,1.8152031898498535,0.5811977386474609,80103,3.6416587829589844,ours_s2024,1.0,0.6149050245098039,1.0,1.7969520092010498,0.5836362838745117,261120,3.7048544883728027,0.2,0.026022518382352942,0.6599109306580074,5.929141044616699,4.517054557800293,52224,7.89824914932251,JAX_214,0.10251991421568628,0.2058647740007471,0.18666849638725644,3.2718942165374756,2.657742500305176,26770,4.172959804534912,0.02972579656862745,0.0029631538263334193,0.04131346809995815,2.4974374771118164,1.934988021850586,7762,2.7268176078796387,0.19987745098039217,0.6222601164929491,0.20859201002621172,1.8752981424331665,0.5614738464355469,52192,4.187628269195557
0.5010646446078432,0.7536724804720342,0.3840306327713785,1.2851667404174805,0.37363147735595703,130838,3.4403975009918213,0.3067670036764706,0.6647815936981136,0.2898047635799441,1.5841059684753418,0.4912300109863281,80103,3.3847763538360596,baseline_s3407,1.0,0.634780943627451,1.0,1.6768234968185425,0.5236105918884277,261120,3.6383090019226074,0.2,0.07383578431372549,0.6752976479146893,5.6617751121521,4.212702751159668,52224,7.838566303253174,JAX_214,0.10251991421568628,0.22850205453866268,0.18936871456825216,3.0973291397094727,2.4933061599731445,26770,3.9864206314086914,0.02972579656862745,0.07420767843339346,0.022946360176226723,1.2943974733352661,1.2827978134155273,7762,1.3417445421218872,0.19987745098039217,0.640117259350092,0.21672018073452162,1.8181215524673462,0.5174908638000488,52192,4.210725784301758
0.5010646446078432,0.7582353750439474,0.3655725851794251,1.25277578830719,0.36432743072509766,130838,3.3759498596191406,0.3067670036764706,0.6740571514175498,0.2836970769548911,1.5879604816436768,0.4664783477783203,80103,3.4575247764587402,ours_s3407,1.0,0.6367110906862745,1.0,1.717091679573059,0.5115475654602051,261120,3.6772897243499756,0.2,0.0821844362745098,0.6653155830850888,5.712038993835449,4.313904762268066,52224,7.872099876403809,JAX_214,0.10251991421568628,0.2231228987672768,0.1897154312005728,3.1775171756744385,2.5218944549560547,26770,4.117526531219482,0.02972579656862745,0.0029631538263334193,0.04965986200756453,2.86857008934021,2.565217971801758,7762,3.1135313510894775,0.19987745098039217,0.6415925812385039,0.21199562537466693,1.8211954832077026,0.5221953392028809,52192,4.189276218414307
0.5010646446078432,0.753825341261713,0.3584711812762227,1.2386685609817505,0.3959178924560547,130838,3.2610909938812256,0.3067670036764706,0.6341959726851678,0.3209455258439966,1.8114123344421387,0.6049938201904297,80103,3.6570932865142822,baseline_s5150,1.0,0.6229626225490196,1.0,1.7313889265060425,0.5825691223144531,261120,3.6373250484466553,0.2,0.024509803921568627,0.6746643391963163,5.840531826019287,4.4307475090026855,52224,7.852689743041992,JAX_214,0.10251991421568628,0.21494209936496078,0.1773821923772581,2.9956870079040527,2.4566869735717773,26770,3.8358144760131836,0.02972579656862745,0.02009791290904406,0.036319259125930925,2.115427255630493,1.7971534729003906,7762,2.334334135055542,0.19987745098039217,0.6380096566523605,0.2060467053458618,1.784828543663025,0.5277328491210938,52192,4.143761157989502
0.5010646446078432,0.7623014720494046,0.36671057090700937,1.230222225189209,0.35911989212036133,130838,3.297649383544922,0.3067670036764706,0.6760171279477672,0.2916905648126262,1.5983343124389648,0.4713306427001953,80103,3.4893887042999268,ours_s5150,1.0,0.6392922794117647,1.0,1.6809464693069458,0.5021505355834961,261120,3.605053424835205,0.2,0.08921185661764706,0.6514944054131793,5.475636005401611,4.054235458374023,52224,7.650827407836914,JAX_214,0.10251991421568628,0.20922674635786329,0.19910657837405274,3.2646098136901855,2.682058334350586,26770,4.154862403869629,0.02972579656862745,0.010564287554753929,0.035069179436867604,1.983106255531311,1.8038091659545898,7762,2.1667520999908447,0.19987745098039217,0.6541232372777437,0.20624733014754673,1.7345165014266968,0.47318363189697266,52192,3.974961757659912
0.5010646446078432,0.7523196624833763,0.3637979169867259,1.253921627998352,0.38553285598754883,130838,3.253988027572632,0.3067670036764706,0.6763042582674806,0.284060074890577,1.5992099046707153,0.49427223205566406,80103,3.549586296081543,baseline_s6001,1.0,0.6329963235294118,1.0,1.7270461320877075,0.5390028953552246,261120,3.653858184814453,0.2,0.07896752450980392,0.6617984396144917,5.714782238006592,4.29361629486084,52224,7.807443618774414,JAX_214,0.10251991421568628,0.2076578259245424,0.20153640921463017,3.395073890686035,2.7207231521606445,26770,4.354669570922852,0.02972579656862745,0.0028343210512754443,0.042967103416337735,2.4963560104370117,2.1865625381469727,7762,2.7094764709472656,0.19987745098039217,0.6368025751072961,0.21777314143705728,1.8816742897033691,0.5503950119018555,52192,4.158133029937744
0.5010646446078432,0.7477873400693988,0.3664389610948702,1.3011404275894165,0.3619399070739746,130838,3.4499592781066895,0.3067670036764706,0.6613859655693295,0.27885454265384674,1.6172806024551392,0.5019359588623047,80103,3.5101687908172607,ours_s6001,1.0,0.6250957414215687,1.0,1.779165267944336,0.5392560958862305,261120,3.7472245693206787,0.2,0.08712469362745098,0.644257595305393,5.731203556060791,4.401449680328369,52224,7.931004524230957,JAX_214,0.10251991421568628,0.19473290997385131,0.20033942267203536,3.4767580032348633,2.8655147552490234,26770,4.408142566680908,0.02972579656862745,0.0021901571759855706,0.05360398636658994,3.208336114883423,2.2695512771606445,7762,3.664170742034912,0.19987745098039217,0.6301540465971797,0.2048564819236911,1.823485016822815,0.5256617069244385,52192,4.038973331451416
